id,title,vote_count,vote_average,year
72203,Karlson Returns,12.0,6.9,1970
77759,Vacations in Prostokvashino,15.0,5.4,1980
77762,Winter in Prostokvashino,8.0,5.8,1984
364150,The Godfather Trilogy: 1972-1990,13.0,8.8,1992
20883,Peculiarities of the National Hunt in the Winter,8.0,6.1,2000
51191,Guardian Angels,43.0,6.0,1995
72211,The Adventures of Buratino,5.0,4.4,1959
104674,Bayou,0.0,0.0,1957
413762,The Levelling,11.0,5.9,2017
381054,Clown Service,0.0,0.0,2015
349138,Ludo,1.0,6.0,2015
44217,Jasmine Women,5.0,8.1,2004
96458,The Saga of Biorn,6.0,6.3,2011
47798,The New Tenants,7.0,6.6,2009
262975,The Necktie,3.0,6.7,2008
401164,Tracktown,4.0,4.5,2017
137801,Nobody Knows Sex,4.0,4.0,2006
57776,"There's Good Weather in Deribasovskaya, Or It's Raining Again in Brighton Beach",7.0,5.0,1993
72611,"Hello, I'm Your Aunt!",10.0,7.4,1975
118144,My Son,3.0,7.0,2007
40886,Picnic,12.0,6.2,1996
264356,Simon's Cat,7.0,7.0,2012
80617,Mythbusters Holiday Special,88.0,7.5,2006
294682,Little Forest: Summer/Autumn,16.0,8.3,2014
74535,Adventures of Captain Wrongel,7.0,7.6,1979
81213,Loneliness in the Net,3.0,4.0,2006
415132,Ares,41.0,6.5,2016
56147,The Loves of Hercules,10.0,4.2,1960
67742,S&Man,8.0,4.9,2006
384371,Roommates Wanted,133.0,6.3,2016
380438,Lettre d'une inconnue,0.0,0.0,2001
17101,Bleach: The DiamondDust Rebellion,33.0,6.5,2007
153556,Reconversão,1.0,5.0,2012
320311,Wolf Hall,9.0,8.2,2015
456187,King Charles III,8.0,6.8,2017
203780,The Game of Truth,7.0,5.2,2013
41493,Karlsson on the Roof,6.0,3.3,2002
71186,The Rifleman of the Voroshilov Regiment,19.0,6.9,1999
452922,Supermassive Black Holes,1.0,7.0,1900
62999,From 180 & Taller,5.0,3.2,2005
41957,Antikiller 2: Antiterror,4.0,4.0,2003
71381,The Heat,6.0,3.2,2006
63930,Law of Corruption,4.0,4.1,2005
16331,The Jack Bull,23.0,6.5,1999
10917,Too Young to Die?,18.0,5.2,1990
93461,Sexy boys,6.0,4.5,2001
62643,The Charge,4.0,5.0,2003
288126,Comrades in Arms,2.0,3.5,1992
64199,The Nude,1.0,6.0,2001
18221,Space Station 3D,11.0,6.1,2002
288977,The Dovekeepers,5.0,4.3,2015
438446,Mommy Dead and Dearest,18.0,7.2,2017
424208,Alcoholist,4.0,0.0,2017
21038,Andersonville,19.0,6.3,1996
390319,Tickling Giants,5.0,8.2,2017
188996,More Than a Secretary,2.0,6.5,1936
406107,Dead Awake,20.0,5.3,2017
29361,Antikiller D.K,5.0,4.6,2009
56820,Live and Remember,3.0,4.3,2008
71322,Platon,4.0,4.8,2008
57779,Peculiarities of the National Ice Fishing,3.0,5.7,2007
56759,Notre Dame de Paris,26.0,8.0,1998
59290,Polar Opposites,2.0,3.0,2008
26920,Assassin's Creed: Lineage,57.0,6.6,2009
418047,The Secret Life of Chaos,2.0,6.5,2010
102197,The Spy,10.0,4.6,2012
139300,Ticket to Vegas,8.0,3.9,2013
73144,Portal: No Escape,38.0,7.0,2011
144712,Cancel Christmas,3.0,5.3,2011
164502,The Double,10.0,4.6,2012
39137,The Private Life of Plants,9.0,8.1,1995
340155,Игра на выбывание,1.0,6.0,1900
53945,Pirates: Blood Brothers,5.0,6.1,1999
61139,Bummer 2,15.0,5.9,2006
143380,Genius,3.0,5.7,1991
71382,"Hello, We Are Your Cover!",3.0,6.0,2005
63838,Mechenosets,7.0,5.6,2006
62721,Countdown,3.0,5.3,2006
20884,Peculiarities of the National Politics,5.0,4.1,2003
64805,Body to Body,5.0,7.0,2003
67545,Patrioticheskaya Komediya,2.0,4.0,1992
18457,Dead Weight,82.0,6.3,2002
38329,The Adventures of the Electronic,7.0,4.6,1979
26841,Don't Even Think,4.0,4.8,2003
206648,Red Bells Part I: Mexico on Fire,1.0,1.0,1982
421741,Men's Games,1.0,7.0,1992
25571,Drive,25.0,6.6,1997
82077,Bella Mafia,12.0,6.0,1997
197057,А поутру они проснулись,3.0,4.5,2003
143005,Львиная доля,2.0,4.0,2001
53086,Paragraph 78: Film One,12.0,6.3,2007
62997,Kilometer Zero,2.0,4.0,2007
62731,Lovey-Dovey,11.0,3.6,2007
336484,Каменная башка,2.0,4.0,2008
160046,Vovka in the Kingdom of Far Far Away,7.0,4.9,1965
90001,"Film, Film, Film",10.0,6.1,1968
186766,Olympia 52,0.0,0.0,1952
77060,"Mary Poppins, Goodbye",7.0,5.1,1983
406808,In the Blood,3.0,6.0,2016
439154,The Midwife,21.0,6.2,2017
402907,Odd Job,60.0,6.2,2016
375183,A Family Man,60.0,6.7,2017
375867,Paris Can Wait,25.0,6.4,2016
363992,The Wizard of Lies,93.0,6.6,2017
146414,The Diaries of a School Principal,0.0,0.0,1975
37695,Newsmakers,4.0,5.6,2009
17210,National Geographic: Journey to the Edge of the Universe,20.0,7.2,2008
159810,Caravaggio,3.0,7.0,2007
95190,Phenomenon II,5.0,5.7,2003
195065,Adventures of Mowgli: The Kidnapping,3.0,7.3,1968
227462,The Other Side,2.0,5.5,1994
76438,Racketeer,3.0,5.0,2007
27283,Sappho,13.0,4.2,2008
52891,Hitler's Kaput!,7.0,3.6,2008
29299,The Invincible,7.0,4.7,2008
14650,Michou d'Auber,15.0,6.1,2007
22495,"Chelovek, kotoryy znal vsyo",3.0,6.0,2009
68954,Longitude,12.0,7.3,2000
19312,The Black Hole,15.0,3.4,2006
57207,Kiss through the Wall,5.0,4.0,2011
62787,Strayed,3.0,3.0,2009
51275,The Priest,6.0,5.7,2009
111332,Avatar: Creating the World of Pandora,5.0,5.8,2010
34417,Good Intentions,6.0,5.0,2010
420481,Путь к себе,1.0,7.0,2010
69976,Glukhar v kino,4.0,5.9,2010
35908,Evil Angel,7.0,4.7,2009
30203,Star Runners,9.0,5.2,2009
51267,Out Of Order,3.0,6.0,2010
61293,Office Romance. Our time,11.0,4.1,2011
78323,Bablo,8.0,6.8,2011
55998,A Quiet Outpost,5.0,4.4,2011
69097,All Inclusive ili Vsyo Vklyucheno,5.0,5.0,2011
77473,Kunskapens pris - balladen om den vilsne vandraren,2.0,7.0,2007
24660,A Detective Story,30.0,7.2,2003
24675,Beyond,24.0,7.5,2003
24960,World Record,28.0,7.1,2003
24357,Final Flight of the Osiris,41.0,7.0,2003
96231,August. Eighth,18.0,6.0,2012
100791,That still Karloson!,6.0,3.5,2012
24914,Kid's Story,37.0,7.2,2003
24959,Program,26.0,6.9,2003
74779,Robotropolis,15.0,3.3,2011
148331,Solovey-Razboynik,11.0,5.8,2012
77094,The Billionaire,11.0,7.1,2011
148347,The Jungle,13.0,5.5,2012
107170,Ghost Recon: Alpha,43.0,7.5,2012
26792,The Storm Gate,9.0,6.8,2006
37603,Diversant,5.0,4.4,2004
444623,The Idiot,1.0,7.0,2003
79833,The Infinite Worlds of H.G. Wells,1.0,7.0,2001
196633,Botsman i Popugay,1.0,7.0,1982
64502,The Day of the Triffids,35.0,5.6,2009
56383,"Lisa, Lisa",11.0,5.1,1974
46018,Willie Dynamite,6.0,6.3,1974
30870,Cat in the Brain,21.0,5.5,1990
63624,My Breakfast with Blassie,2.0,5.3,1983
154028,Ed Wood: Look Back in Angora,2.0,8.5,1994
19715,Donald in Mathmagic Land,17.0,6.8,1959
85398,One Thousand and One Nights,5.0,8.1,1969
93890,I Eat Your Skin,3.0,3.0,1971
41313,The Tune,6.0,6.2,1992
27300,Hair High,8.0,7.4,2004
400465,Hitler's Folly,4.0,3.4,2016
416445,Revengeance,2.0,8.0,2017
66706,Grim Prairie Tales,5.0,6.8,1990
31263,"The Barbaric Beast of Boggy Creek, Part II",6.0,2.3,1984
50958,Deadly Weapons,11.0,3.6,1974
187537,William S. Burroughs: Commissioner of Sewers,2.0,7.0,1991
109481,Irene,2.0,6.5,1940
86594,In Search of Ancient Astronauts,1.0,10.0,1973
74829,The Killing of Satan,1.0,5.0,1983
73241,The Velvet Underground and Nico,4.0,7.5,1966
339445,Henry Miller Asleep & Awake,0.0,0.0,1975
264080,SST: Death Flight,1.0,3.5,1977
264081,Mighty Jack,1.0,2.0,1987
47444,Time of the Apes,4.0,4.3,1987
63087,The Slime People,7.0,2.5,1963
84760,Robot Holocaust,6.0,2.1,1986
113158,Rocket Attack U.S.A.,5.0,1.6,1961
409421,Blame!,47.0,6.7,2017
160793,Jungle Goddess,2.0,2.5,1948
44592,Lost Continent,5.0,2.0,1951
31125,The Hellcats,1.0,1.0,1968
28590,King Dinosaur,5.0,1.4,1955
28445,Extraterrestrial Visitors,14.0,2.2,1983
134732,Daddy-O,2.0,2.0,1958
43241,The Amazing Colossal Man,13.0,4.1,1957
85854,The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,3.0,2.0,1957
118155,Star Force: Fugitive Alien II,1.0,1.0,1987
39402,Hercules Unchained,12.0,5.2,1959
42576,Hercules and the Captive Women,7.0,3.9,1961
154371,Manhunt in Space,1.0,1.0,1956
89998,Crash of Moons,3.0,3.0,1954
63088,The Eye Creatures,7.0,2.1,1965
127186,The Rebel Set,5.0,2.0,1959
42743,The Human Duplicators,3.0,2.0,1965
39400,Labors of Hercules,14.0,5.0,1958
89763,The Girl in Lovers Lane,1.0,1.0,1960
109097,Teen-Age Strangler,2.0,5.0,1964
31258,The Wild World of Batwoman,12.0,1.8,1966
25953,Radar Secret Service,1.0,2.0,1950
61702,12 to the Moon,4.0,2.6,1960
43097,Girls Town,3.0,3.3,1959
92809,The Dead Talk Back,1.0,1.0,1957
198558,Colossus and the Headhunters,2.0,1.5,1963
22749,Bloodlust!,7.0,4.0,1961
186584,Code Name: Diamond Head,2.0,1.5,1977
31118,The Skydivers,3.0,1.0,1963
31286,The Sinister Urge,4.0,2.5,1960
278758,San Francisco International,1.0,1.0,1970
42786,Kitten with a Whip,5.0,6.2,1964
89993,Racket Girls,2.0,1.0,1951
161088,High School Big Shot,2.0,2.5,1959
31123,Night Train to Mundo Fine,7.0,1.4,1966
84643,Danger!! Death Ray,3.0,1.7,1967
29871,Santo vs. the Vampire Women,6.0,3.2,1962
109122,Night of the Blood Beast,9.0,2.4,1958
84720,The Brute Man,7.0,4.4,1946
47001,The Thing That Couldn't Die,8.0,7.5,1958
49379,Terror from the Year 5000,3.0,5.3,1958
43312,The She-Creature,7.0,4.1,1956
43228,I Was a Teenage Werewolf,12.0,5.2,1957
20932,Father Frost,19.0,6.1,1964
162042,Riding with Death,5.0,2.4,1976
31240,Agent for H.A.R.M.,3.0,1.2,1966
62855,Prince of Space,9.0,1.9,1959
42794,The Horror of Party Beach,9.0,5.7,1964
31254,Invasion of the Neptune Men,7.0,1.7,1961
3210,The Projected Man,1.0,3.0,1966
87874,Werewolf,9.0,2.3,1995
31382,The Touch of Satan,9.0,1.7,1971
40804,Gorgo,22.0,5.0,1961
31129,The Final Sacrifice,10.0,2.8,1990
28820,Devilfish,15.0,3.6,1984
84633,Quest of the Delta Knights,5.0,1.4,1993
449503,Kill 'em All,15.0,5.4,2017
31276,Soultaker,9.0,2.3,1990
31244,Merlin's Shop of Mystical Wonders,9.0,2.1,1996
31134,Track of the Moon Beast,11.0,2.1,1976
48209,"Hamlet, Prince of Denmark",1.0,3.0,1961
31392,It's Hot In Paradise,11.0,2.6,1960
77889,Brides of Blood,2.0,4.0,1968
423988,Kill Switch,58.0,5.1,2017
316154,The Bad Batch,160.0,5.3,2017
392788,The Stopover,6.0,6.0,2016
452142,Maigrets Night at the Crossroads,6.0,7.0,2017
281338,War for the Planet of the Apes,1675.0,6.7,2017
357530,My Stepdaughter,3.0,5.0,2015
412818,911 Nightmare,2.0,2.5,2016
30885,Vampyres,17.0,4.6,1974
69161,Heroes Shed No Tears,8.0,6.8,1986
414455,Chronically Metropolitan,9.0,5.8,2017
371743,Sophie and the Rising Sun,4.0,6.3,2016
224404,Silent Youth,11.0,3.8,2012
293768,Kidnap,244.0,6.0,2017
102041,Titanic: The Final Word with James Cameron,6.0,6.6,2012
22502,The Rain Children,24.0,7.6,2003
117751,Ustad Hotel,15.0,7.2,2012
161337,Underworld: Endless War,38.0,5.6,2011
141461,The Sword Stained with Royal Blood,4.0,6.5,1981
452413,This Is Not What I Expected,2.0,6.5,2017
351868,Appetites,4.0,3.5,2015
76116,Alluda Majaka,2.0,7.5,1995
368342,Mordkommission Berlin 1,1.0,6.5,2015
68553,Siberiade,8.0,6.3,1979
407575,Rosa Chumbe,0.0,0.0,2015
4820,Never So Few,19.0,6.1,1959
319966,Compared To What: The Improbable Journey Of Barney Frank,0.0,0.0,2014
456956,Neither Wolf Nor Dog,1.0,10.0,1900
329255,The Thoughts That Once We Had,2.0,6.0,2015
40420,Cop or Hood,17.0,6.4,1979
450225,How Not to Work & Claim Benefits... (and Other Useful Information for Wasters),0.0,0.0,2016
391709,Apprentice,14.0,8.1,2016
341689,How to Talk to Girls at Parties,10.0,0.0,2017
396398,The Meyerowitz Stories,6.0,5.4,2017
354287,War Machine,243.0,5.8,2017
249233,Anjelah Johnson: The Homecoming Show,1.0,4.0,2013
35464,The Goodbye Kiss,5.0,6.6,2006
358083,The Paradise Suite,9.0,7.6,2015
297948,Bienvenido Paisano,0.0,0.0,2006
347760,Aaaaaaaah!,12.0,5.5,2015
13741,2 Alone in Paris,74.0,5.1,2008
15449,La Tour Montparnasse Infernale,155.0,6.6,2001
187672,Mohamed Dubois,34.0,4.8,2013
57382,Halal Police d'Etat,35.0,4.5,2011
297680,Hangar 10,35.0,4.4,2014
329013,III,12.0,5.7,2015
425383,Amateurs in Space,0.0,0.0,2016
77460,Beur sur la ville,27.0,4.4,2011
73311,Tender Son: The Frankenstein Project,2.0,5.0,2010
438493,Becoming Bond,10.0,7.1,2017
44386,Pretty as a Picture: The Art of David Lynch,8.0,7.4,1997
19221,The Prisoner of Second Avenue,11.0,6.0,1975
44960,The Clown Murders,0.0,0.0,1976
454361,Vir Das: Abroad Understanding,5.0,7.0,2017
456193,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",9.0,7.3,2017
174374,Lenny Cooke,4.0,7.0,2013
274388,Express 'Moscow-Russia',6.0,3.3,2014
413579,Best Worst Thing That Ever Could Have Happened...,1.0,6.0,2016
11842,Red Sun,41.0,6.9,1971
60794,El Crack,4.0,6.1,1981
79599,The Hunchback of Notre-Dame,1.0,2.0,1986
369894,Wakefield,57.0,6.3,2016
424235,Lana Del Rey: The Greatest Story Never Told,0.0,0.0,2013
77770,Women,1.0,5.0,1965
424971,In View,0.0,0.0,2016
412363,The Wedding Plan,6.0,6.0,2017
447061,Red Nose Day Actually,29.0,7.7,2017
448449,Whitney: Can I Be Me,57.0,6.1,2017
339964,Valerian and the City of a Thousand Planets,905.0,6.7,2017
95414,The Mad Scientist,7.0,7.3,1941
146072,The Underground World,2.0,6.5,1943
25525,Lensman,4.0,6.8,1984
67840,Classic Albums: The Who - Who's Next,2.0,7.5,1999
135787,The Silver Screen: Color Me Lavender,0.0,0.0,1997
260666,El Super,2.0,7.0,1979
327253,The Gracefield Incident,26.0,4.7,2017
154727,Legend of the Galactic Heroes: Overture to a New War,5.0,7.2,1993
423360,Hammer,2.0,6.0,2016
11930,A2 Racer,13.0,4.3,2004
431714,Long Strange Trip,1.0,10.0,2017
390410,Shadow World,4.0,8.3,2016
452372,Warning: This Drug May Kill You,3.0,7.0,2017
174720,Maksim Perepelitsa,6.0,6.7,1955
433878,The Mars Generation,10.0,7.5,2017
412280,The Northlander,3.0,5.3,2016
2104,Requiem,2.0,5.0,2001
66926,Magyar vándor,5.0,5.6,2004
447236,Kincsem,3.0,5.3,2017
110131,The Man of Gold,2.0,7.8,1962
41075,We Never Die!,1.0,5.0,1993
37587,Willy The Sparrow,5.0,5.3,1988
41055,Slap-Jack,3.0,7.8,1992
8776,The Toth Family,4.0,5.9,1969
41689,Abigél,2.0,6.5,1978
60800,Cat City,20.0,8.0,1986
354296,The Guy from Our Cemetery,7.0,5.4,2015
165095,Wow! A Talking Fish!,6.0,8.7,1983
37926,"Abraxas, Guardian of the Universe",7.0,4.0,1990
193216,Travels of an Ant,4.0,9.0,1983
86772,The Black Raven,4.0,5.3,1943
70133,Sharpe's Rifles,27.0,5.6,1993
259231,Picture of Light,4.0,6.4,1994
38164,Chaos,6.0,7.7,1984
180850,Lucky Bastard,12.0,3.8,2014
243312,What on Earth!,2.0,6.5,1966
431251,Life Risking Romance,3.0,7.7,2016
124505,Afro Tanaka,3.0,3.2,2012
133977,Liar Game: Reborn,6.0,5.8,2012
39827,The Who: Thirty Years of Maximum R&B,0.0,0.0,1994
277396,Three Sisters,1.0,2.0,1970
49168,Wedding in Galilee,4.0,5.5,1988
356167,Jimi Hendrix: Electric Church,3.0,7.2,2015
404518,Mali Blues,0.0,0.0,2016
458808,Nice Places to Die,0.0,0.0,2015
272610,Black Rose,6.0,2.0,2014
144804,Living,7.0,7.1,2012
381070,Loev,19.0,5.4,2016
382475,The Pass,23.0,7.2,2016
337747,Texas Rising,5.0,5.6,2015
117680,Home of the Brave,3.0,7.5,1986
24564,Radiant City,1.0,7.0,2007
458310,Hasan Minhaj: Homecoming King,22.0,8.1,2017
328407,Metalocalypse: The Doomstar Requiem,9.0,7.7,2013
44458,Perhaps Love,19.0,7.0,2005
392734,Jeremiah Tower: The Last Magnificent,0.0,0.0,2016
400552,Happy Burnout,3.0,5.3,2017
54000,Fedora,20.0,6.1,1978
121888,Bloody Psycho,0.0,0.0,1989
33365,The Night Before the Exams,215.0,6.3,2006
204690,Intimate Parts,6.0,4.5,2013
139559,Till Night Do Us Part,3.0,7.5,2012
260312,The Yellow Eyes of Crocodiles,67.0,6.1,2014
372355,The Black Hen,2.0,5.0,2015
334681,Among the Believers,5.0,7.0,2015
352202,Behemoth,10.0,8.5,2015
303835,Sex and Broadcasting,1.0,8.0,2014
360592,The Dust Storm,3.0,6.0,2016
227245,The Last Day of Summer,4.0,6.3,1958
459295,Sarah Silverman: A Speck of Dust,11.0,7.7,2017
60194,Umbrella Coup,16.0,6.5,1980
348853,The Model Solution,0.0,0.0,2002
381096,Yarn,0.0,0.0,2016
413666,Taekwondo,16.0,7.8,2016
330333,The Boss's Daughter,23.0,5.4,2016
446850,Three heroes and the King of the Sea,2.0,5.5,2017
430988,Vamps,6.0,5.0,2017
418787,Gatekeeper,0.0,0.0,2016
449012,Allen Iverson: The Answer,1.0,9.0,2016
16455,The Magic Roundabout,38.0,5.6,2005
292631,Negociador,7.0,6.6,2014
401359,Breakdown Lane,8.0,4.0,2017
382589,Rock'n Roll,194.0,5.4,2017
76812,Black Butterfly,93.0,6.5,2017
430448,I Am Jane Doe,10.0,6.7,2017
419601,Поэма о крыльях,0.0,0.0,1979
59738,Girls Nite Out,3.0,4.7,1982
210183,Held For Ransom,0.0,0.0,1938
66526,Mudhalvan,6.0,6.3,1999
195796,Home Sweet Home,14.0,4.9,2013
72663,Nirvana,5.0,4.7,2008
48753,Cannibal,16.0,6.4,2006
65118,Interceptors,5.0,4.2,1999
24230,Nemesis,40.0,5.3,1992
44268,Superfantozzi,62.0,6.3,1986
12816,Skinhead Attitude,2.0,8.0,2003
14644,Boudu,22.0,4.6,2005
205908,Recon 2020:  The Caprini Massacre,2.0,1.0,2004
198951,Doctor Aybolit,3.0,3.0,1984
58296,977,2.0,3.0,2006
64393,Hard-Hearted,2.0,4.0,2007
83524,Intergirl,7.0,5.7,1989
131343,Frost,4.0,4.6,2012
57757,The Sannikov Land,7.0,6.9,1973
193288,Extraterrestrial,3.0,6.7,2007
36695,The Goddess,5.0,4.1,2004
82495,Gamer,5.0,3.2,2001
135210,Junk,6.0,3.5,2006
6436,Star Command,4.0,4.3,1996
95197,Hello Smile!,3.0,6.7,1956
78475,Life for Two,1.0,6.5,1958
78534,How to Keep the Red Lamp Burning,3.0,6.0,1965
43084,Deadly Species,3.0,3.2,2002
390540,The Worst of Faces of Death,0.0,0.0,1987
74580,Peek-a-boo,3.0,4.5,1954
106176,The Twelve Chairs,2.0,6.5,1962
37769,The Second Tragic Fantozzi,105.0,7.5,1976
81509,Virgin Report,1.0,4.0,1972
64278,Interceptor Force 2,0.0,0.0,2002
41237,They Are Among Us,4.0,4.5,2004
64827,L'educazione sentimentale di Eugenie,1.0,8.0,2005
76012,The Da Vinci Treasure,3.0,2.8,2006
48584,Spermula,4.0,5.5,1976
50227,The Fear of Speed,2.0,2.0,2002
45952,Wild Flowers,8.0,7.1,2000
67387,Assault of the Killer Bimbos,2.0,3.0,1988
197854,The Guyver: Bio-Booster Armor,5.0,6.2,1989
428863,Snuff 102,8.0,3.4,2007
155887,A Prince (almost) Charming,16.0,5.2,2013
69059,Shark Zone,2.0,2.5,2003
39422,Door on the Left as You Leave the Elevator,9.0,6.9,1988
74949,The Fruit Is Ripe,9.0,5.7,1977
115711,The Naked Eye,2.0,6.0,1998
36888,Schoolgirl Report Part 1: What Parents Don't Think Is Possible,7.0,4.6,1970
28499,Open Graves,24.0,4.6,2009
66045,Black Magic M-66,4.0,7.0,1987
67317,Dr. Alien,6.0,6.1,1989
16266,2012 Doomsday,32.0,2.3,2008
141015,Combustion,38.0,5.4,2013
86190,Adventures Of A Taxi Driver,4.0,6.8,1976
30163,Fugitives,61.0,6.7,1986
27066,The Voyeur,54.0,4.1,1994
2791,The Chronicles of Riddick: Dark Fury,157.0,5.9,2004
47345,She,11.0,5.2,1984
8366,Manitou's Shoe,145.0,6.7,2001
13981,Appleseed: Ex Machina,79.0,6.6,2007
136087,The Giant King,4.0,4.8,2012
2154,The Dark Side of The Moon,11.0,4.7,1990
103307,My Seawoman,3.0,2.8,1990
65713,Seven Old Men and One Girl,1.0,5.0,1968
76277,The Marriage of Balzaminov,5.0,6.9,1964
77051,The Cutlass,2.0,5.5,1973
142746,Take Care of the Women!,1.0,5.0,1981
65679,Butterfly Kiss,4.0,2.8,2006
68365,The Life Of Buddha,2.0,5.3,2007
109535,Purgatory,4.0,4.5,1998
22099,Rammstein: Live aus Berlin,4.0,9.0,1999
333953,Dumpling Brothers,1.0,7.0,2013
275054,The Bonus,3.0,3.7,1974
103301,Babnik,1.0,1.0,1990
62664,Indigo,3.0,3.7,2008
143073,The Cook,1.0,3.0,1965
142757,Valentin and Valentina,3.0,4.3,1985
131958,Where Is Enohp Located?,2.0,4.0,1987
46588,Zigzag of Success,2.0,6.0,1968
63300,Be My Husband,2.0,4.5,1981
83459,The Mechanic Gavrilov's Beloved Woman,4.0,5.0,1982
83435,The Foundling,4.0,5.8,1939
292656,Tractor Drivers,2.0,4.0,1939
67687,The Stepmother,1.0,7.0,1973
67451,The Imaginary Voyage,4.0,6.5,1926
92132,White Dew,7.0,6.4,1983
75294,The Invisible Man,1.0,5.0,1984
63293,Three Poplars on Plyuschikha Street,10.0,7.6,1967
73267,Three Plus Two,8.0,7.4,1963
213496,The Tracker,2.0,6.0,2001
28745,The Dancer,5.0,4.6,2000
7298,One Way,12.0,4.9,2006
28279,Succubus,5.0,6.4,1968
81297,"Och, Karol",2.0,6.5,1985
52849,A Bell From Hell,8.0,6.6,1973
228642,Exit,2.0,5.0,2000
96005,Courage,4.0,7.1,2011
83481,Heroes,11.0,7.6,2010
51424,Tomorrow I'll Wake Up and Scald Myself with Tea,10.0,6.3,1977
327982,Soulless 2,11.0,4.4,2015
453053,Dumb: The Story of Big Brother Magazine,1.0,6.0,2017
176167,Parsifal,3.0,8.3,1982
264389,Tropical Carmine,3.0,6.0,2014
377278,After Love,38.0,5.9,2016
379959,Thunder Road,2.0,8.0,2016
353406,Manoman,1.0,7.0,2015
246006,The Most Beautiful Thing,2.0,4.5,2012
4049,The Glass Cell,1.0,5.0,1978
32066,Anna Karenina,6.0,5.3,1948
402919,The Promise,3.0,4.5,2016
413992,Sweet Virginia,1.0,0.0,2017
412059,Mobile Homes,1.0,0.0,2018
436305,The Farthest,6.0,8.3,2017
181564,Crossing the Last Line,2.0,5.3,1991
151652,The Old Man,4.0,4.0,2012
42384,A Tale of Legendary Libido,13.0,6.2,2008
378111,A Stork's Journey,11.0,5.1,2017
56049,A Grande Família: O Filme,14.0,5.5,2007
133448,Macbeth,9.0,6.9,2010
390587,Tiger Raid,2.0,4.0,2016
11512,Hunter Will Get You,14.0,6.4,1976
278730,Nobody Wanted to Die,4.0,5.8,1965
38389,Up in the World,5.0,6.5,1956
49578,The Alive and the Dead,1.0,5.0,1963
115788,Love Hotel,1.0,5.0,1985
383526,You'll Never Be Alone,11.0,7.6,2016
367966,Harold and Lillian: A Hollywood Love Story,1.0,10.0,2015
408616,The Journey,5.0,7.4,2017
419192,McLaren,13.0,8.0,2017
44105,Destiny,8.0,7.7,2006
142881,Kommunist,3.0,6.7,1958
392794,The Dancer,66.0,6.3,2016
17725,Grow Your Own,6.0,6.2,2007
326011,The Battalion,6.0,5.9,2015
456098,All About the Money,6.0,6.7,2017
301876,30 Years to Life,1.0,5.0,1998
83413,Blood Freak,8.0,2.1,1972
41961,Little Vera,10.0,6.4,1988
129806,The Rumyantsev Case,1.0,5.0,1955
282078,Tale of the Siberian Land,0.0,0.0,1947
129830,Aniskin and Fantomas,1.0,6.0,1974
391700,We Are Family,58.0,6.2,2016
72811,Winter Cherries,2.0,4.0,1985
73545,Ехали в трамвае Ильф и Петров,1.0,6.0,1972
63299,The Blonde Around the Corner,3.0,6.0,1983
109262,Tiger Shark,3.0,7.8,1932
63584,The Whiskered Nanny,2.0,8.5,1977
204802,Lenin in October,3.0,5.2,1937
195503,Love by Request,2.0,3.5,1982
448879,Приключения Домовёнка,1.0,9.0,1986
37174,Carnival,4.0,8.3,1982
457307,"Don't call him ""Dimon""",6.0,7.5,2017
381525,WiNWiN,0.0,0.0,2016
336549,Choice of Purpose,0.0,0.0,1975
340027,Brain on Fire,41.0,8.0,2017
124250,The Cavern,0.0,0.0,1964
8453,Fanaa,53.0,6.7,2006
353746,One Day Since Yesterday: Peter Bogdanovich & the Lost American Film,1.0,8.0,2014
436994,Lucid Dream,27.0,6.8,2017
254479,Fish and Elephant,4.0,4.8,2001
452068,Drone,55.0,5.7,2017
451644,Dragonheart: Battle for the Heartfire,25.0,5.7,2017
63452,The Straw Hat,5.0,6.3,1974
48882,Wounded Game,4.0,6.8,1977
41158,The Longest Nite,8.0,6.4,1998
13570,Tourist Trap,59.0,6.3,1979
460024,Stasis,37.0,4.0,2017
448763,Amor.com,17.0,6.8,2017
396987,Медведь,0.0,0.0,1938
84016,The Portuguese Nun,5.0,6.2,2009
43464,Sinbad il marinaio,6.0,5.4,1947
426469,Growing Up Smith,7.0,7.4,2017
72210,The Night Before Christmas,0.0,0.0,1951
302104,That Thing Called Tadhana,4.0,6.5,2014
291976,All Souls' Day,0.0,0.0,1961
84493,Metamorphoses,0.0,0.0,1978
106131,I'll Take You There,1.0,6.0,1999
26787,Gulliver's Travels,35.0,6.9,1996
356752,AWOL,3.0,5.3,2017
415137,Angel,4.0,5.0,2016
457962,Shimmer Lake,74.0,6.0,2017
384160,How to Lose Weight in 4 Easy Steps!,1.0,7.0,2016
259645,"How Far, How Near",1.0,5.0,1972
144430,Ded Moroz i seriy volk,2.0,4.5,1978
12790,Black Night,6.0,7.7,2005
69899,The Mitten,9.0,7.0,1967
70752,The Sandman,5.0,5.8,2011
37177,The Dog in the Manger,3.0,5.8,1977
445224,Extraordinary Mission,3.0,8.7,2017
461089,Passer-By,0.0,0.0,1984
357851,Let Me Make You a Martyr,11.0,6.1,2016
143322,Word Is Out,2.0,6.5,1977
235932,Le grand Méliès,1.0,8.0,1952
104460,Playing Cards,9.0,4.7,#VALUE!
360737,Center of My World,35.0,7.7,2016
311282,I Know a Woman Like That,0.0,0.0,2009
